Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"АЭ Бородич","Проектирование и разработка фреймворка для нативных iOS приложений c архитектурой MVVM с использованием протоколориентированного подхода …",2020,"","elib.bsu.by","https://elib.bsu.by/handle/123456789/245429","",296,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,3,"Цель работы – исследовать и изучить инструменты для создания фреймворков для нативных мобильных приложений для устройств, работающих на операционный системе …","","https://scholar.google.com/scholar?q=related:LbRM4s1wm4gJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ИС Инжутов, ИН Чарикова","Использование шаблона"" MVVM"" для разработки интерактивного пособия по проектированию стальной балочной площадки",2014,"Современные строительные конструкции …","elibrary.ru","https://elibrary.ru/item.asp?id=36771670","",297,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,9,"Рассмотрены особенности математической базы проектирования стальных балок, узлов их сопряжения и монтажных стыков. Предложено интерактивное пособие по …","","https://scholar.google.com/scholar?q=related:ELIGzM8k2roJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
6,"L Reyes","Aplicando el patrón de diseño MVVM",2018,"… -elpatr% C3% B3n-de-dise% C3% B1o-mvvm …","","","https://scholar.google.com/scholar?cites=14388323191852355976&as_sdt=2005&sciodt=2007&hl=en",298,"2023-02-26 07:52:24","CITATION","","","",,,,,6,1.20,6,1,5,"","","https://scholar.google.com/scholar?q=related:iNHf27WXrccJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"A Šošins","MVC, MVVM un MVP projektējumu šablonu salīdzinājums",2015,"","dspace.lu.lv","https://dspace.lu.lv/dspace/handle/7/29527","",299,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,8,"Šī darba galvenā ideja ir sniegt lasītajam zināšanas par trim populārākajiem programmatūras projektējumā šabloniem, kā arī dot labu priekšskatu topošajiem programmatūras …","","https://scholar.google.com/scholar?q=related:Fp04vb2YGeYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"A Blanch Cortès","Desenvolupament d'una app per a Android de la cartellera de cinema en català utilitzant MVVM i Android Architecture Components",2018,"","upcommons.upc.edu","https://upcommons.upc.edu/handle/2117/122663","",300,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,5,"El projecte pretén desenvolupar una aplicació per a Android fent èmfasi en dissenyar una bona arquitectura interna utilitzant Model-View-ViewModel i les llibreries d'Android …","https://upcommons.upc.edu/bitstream/handle/2117/122663/135074.pdf?sequence=1","https://scholar.google.com/scholar?q=related:CjuNnn14MIkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ЕЕ Парфенов","Модульная архитектура автоматизированной системы управления предприятием на базе MVVM и PRISM: магистерская диссертация: 09.04. 02",2017,"","elib.spbstu.ru","https://elib.spbstu.ru/dl/2/v18-91.pdf/en/info","",301,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,6,"В работе приводится решение производственной задачи, поставленной руководством ПАО «Газпром автоматизация» по созданию автоматизированной системы …","","https://scholar.google.com/scholar?q=related:UaHGs0E2G4wJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"L Cavazzi","EasyHTML5: sviluppo di applicazioni web mediante MVVM",2012,"","politesi.polimi.it","https://www.politesi.polimi.it/bitstream/10589/67181/1/2012_10_Cavazzi.pdf","",302,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,11,"Negli ultimi anni i pc hanno raggiunto un'ampia diffusione su scala mondiale, e sono stati affiancati da un numero sempre crescente di device elettronici dotati di elevata potenza …","https://www.politesi.polimi.it/bitstream/10589/67181/1/2012_10_Cavazzi.pdf","https://scholar.google.com/scholar?q=related:RzwYPGFepZAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
5,"N Blanco","¿ Qué patron usa Angular? MVC o MVVM",2018,"… . net/blog/que-patron-usa-angular-mvc-o-mvvm","","","https://scholar.google.com/scholar?cites=18412672084459963888&as_sdt=2005&sciodt=2007&hl=en",303,"2023-02-26 07:52:24","CITATION","","","",,,,,5,1.00,5,1,5,"","","https://scholar.google.com/scholar?q=related:8MX8z7Tzhv8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"РР Абдулвелеева, КА Блинов","Разработка кроссплатформенного мобильного приложения с использованием технологии MVVM",2021,"… ПРОБЛЕМЫ СОВРЕМЕННОЙ НАУКИ …","elibrary.ru","https://elibrary.ru/item.asp?id=45608823","https://scholar.google.com/scholar?cites=8500159139758999070&as_sdt=2005&sciodt=2007&hl=en",304,"2023-02-26 07:52:24","CITATION","","","",,,,,2,1.00,1,2,2,"РАЗРАБОТКА КРОССПЛАТФОРМЕННОГО МОБИЛЬНОГО ПРИЛОЖЕНИЯ С ИСПОЛЬЗОВАНИЕМ ТЕХНОЛОГИИ MVVM … РАЗРАБОТКА КРОССПЛАТФОРМЕННОГО …","","https://scholar.google.com/scholar?q=related:Hgagq7Oh9nUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"АИ Долженко","Разработка программных приложений на базе шаблона MVVM: учебное пособие",2013,"Рост. Гос. Эконом. Ун-т (РИНХ).–Ростов н/Д","","","https://scholar.google.com/scholar?cites=10830273660435727706&as_sdt=2005&sciodt=2007&hl=en",305,"2023-02-26 07:52:24","CITATION","","","",,,,,3,0.30,3,1,10,"","","https://scholar.google.com/scholar?q=related:WoWKToPcTJYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"Д Гладких","Паттерны: MVC, MVP и MVVM",,"URL: https://www. outcoldman. com (дата обращения …","","","https://scholar.google.com/scholar?cites=18366368342511439&as_sdt=2005&sciodt=2007&hl=en",306,"2023-02-26 07:52:24","CITATION","","","",,,,,3,0.00,3,1,,"","","https://scholar.google.com/scholar?q=related:T4_eXB1AQQAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"F NUNES","Android MVC x MVP x MVVM qual Pattern utilizar—Parte 1. 2017",2019,"","","","https://scholar.google.com/scholar?cites=15938595340220797691&as_sdt=2005&sciodt=2007&hl=en",307,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.50,2,1,4,"","","https://scholar.google.com/scholar?q=related:-5KOAAREMd0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"L Bugnion","MVVM-IOC Containers and MVVM",2013,"","Februar","","https://scholar.google.com/scholar?cites=754757012877437007&as_sdt=2005&sciodt=2007&hl=en",308,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.20,2,1,10,"","","https://scholar.google.com/scholar?q=related:T2hLHIFveQoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"R Vice, MS Siddiqi","MVVM Survival Guide for Enterprise Architectures in Silverlight and WPF, [Verkkokirja]",2012,"Birmingham: Packt Publishing.[Viitattu 23.1. 2019] …","","","https://scholar.google.com/scholar?cites=6050192496175284514&as_sdt=2005&sciodt=2007&hl=en",309,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.18,1,2,11,"","","https://scholar.google.com/scholar?q=related:IgFDHQWa9lMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"L Reyes","Aplicando el patrón de diseno mvvm, Dec 2018",2021,"URl: https://medium. com/@ reyes. leomaris/aplicando …","","","https://scholar.google.com/scholar?cites=10708020122230505648&as_sdt=2005&sciodt=2007&hl=en",310,"2023-02-26 07:52:24","CITATION","","","",,,,,2,1.00,2,1,2,"","","https://scholar.google.com/scholar?q=related:sMBIUZGHmpQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"N Blanco","¿ Qué patron usa Angular? MVC o MVVM| OpenWebinars",2018,"","16-10-2018","","https://scholar.google.com/scholar?cites=399735791038209194&as_sdt=2005&sciodt=2007&hl=en",311,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.40,2,1,5,"","","https://scholar.google.com/scholar?q=related:qpzXhJUljAUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"A Chamorro","Arquitecturas y patrones de diseño en Flutter-Capítulo 1-MVVM",,"Medium","","","https://scholar.google.com/scholar?cites=18236082870817788908&as_sdt=2005&sciodt=2007&hl=en",312,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.00,2,1,,"","",""
2,"Д Гладких","Паттерны: MVC, MVP и MVVM-[Електронний ресурс]",,"Режим доступу: https://www. outcoldman. com/ru …","","","https://scholar.google.com/scholar?cites=11708208491525204089&as_sdt=2005&sciodt=2007&hl=en",313,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:eWiSHZfpe6IJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"АИ Долженко","Разработка программных приложений на базе шаблона MVVM",2013,"","elibrary.ru","https://elibrary.ru/item.asp?id=22713955","https://scholar.google.com/scholar?cites=4578263578901975378&as_sdt=2005&sciodt=2007&hl=en",314,"2023-02-26 07:52:24","CITATION","","","",,,,,1,0.10,1,1,10,"Разработка программных приложений на базе шаблона MVVM … РАЗРАБОТКА ПРОГРАММНЫХ ПРИЛОЖЕНИЙ НА БАЗЕ ШАБЛОНА MVVM … ЯЗЫК ПРОГРАММИРОВАНИЯ …","","https://scholar.google.com/scholar?q=related:UpGP5HdCiT8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"S Koirala","Comparison of Architecture presentation patterns MVP (SC), MVP (PV), PM, MVVM and MVC",,"Koirala [Електронний ресурс]—Режим доступу до …","","","https://scholar.google.com/scholar?cites=11997127627947807412&as_sdt=2005&sciodt=2007&hl=en",315,"2023-02-26 07:52:24","CITATION","","","",,,,,1,0.00,1,1,,"","","https://scholar.google.com/scholar?q=related:tJLanANcfqYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ИД Борисов, ЯА Бычкова, АМ Гоголев…","MVVM ПАТТЕРН ДЛЯ ПОЛЬЗОВАТЕЛЬСКОГО ПРИЛОЖЕНИЯ",2022,"… современной науки и …","elibrary.ru","https://elibrary.ru/item.asp?id=48695269","",316,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,4,1,"Основной целью данной работы было написание паттерна MVVM для приложения, чтобы пользователь мог использовать эту структуру для переключения страниц внутри …","","https://scholar.google.com/scholar?q=related:o4xJtGTF2_AJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"강윤석","단위 테스트를 위한 MVVM 패턴 기반 GUI 어플리케이션 설계",2018,"한국정보과학회 학술발표논문집","dbpia.co.kr","https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE07613640","",317,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,5,"GUI 제공 어플리케이션은 UI 프레임워크에 종속적인 구조상 단위 테스트를 위한 객체 생성이 어려우며 테스트 수행이 제한된다. MVVM 패턴의 GUI 어플리케이션 설계는 사용자에게 보이는 …","","https://scholar.google.com/scholar?q=related:rzW9UX-5JKIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ВС Пашичев, ВК Маевский","РАЗРАБОТКА ANDROID-ПРИЛОЖЕНИЯ C ИСПОЛЬЗОВАНИЕМ АРХИТЕКТУРЫ MVVM",2019,"Семьдесят вторая всероссийская научно …","elibrary.ru","https://elibrary.ru/item.asp?id=44098149","",318,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,2,4,"Проводится разработка android-приложения с использованием архитектуры MVVM. Приложение служит для показа новостей на официальном сайте Ярославского …","","https://scholar.google.com/scholar?q=related:P3bCT2N-frMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"T Stinner","Entwicklung eines iOS-Protoypen durch Verbindung einer Realtime-Datenbank mittels Realm Cloud nach MVVM-Pattern unter Verwendung der Apple …",2020,"","monami.hs-mittweida.de","https://monami.hs-mittweida.de/frontdoor/index/index/docId/12437","",319,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,3,"Im Rahmen der Abschlussarbeit soll untersucht werden, inwiefern die Kombination von live objects der Realm Database auf der einen Seite und Combine und SwiftUI auf der anderen, …","","https://scholar.google.com/scholar?q=related:veR6yPK5sF8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"L Varga","WPF alkalmazás MVVM architektúrával REST API kommunikációval",2019,"","szakdolgozat.uni-eszterhazy.hu","http://szakdolgozat.uni-eszterhazy.hu/id/eprint/654/","",320,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,4,"WPF alkalmazás MVVM architektúrával REST API kommunikációval - Szakdolgozat Szakdolgozat Kezdőlap Információ Böngészés Adminisztráció WPF alkalmazás MVVM …","","https://scholar.google.com/scholar?q=related:K8Ei45Dn_uMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"АП Уколов","Фильтрация данных в MVVM приложениях",2020,"Гагаринские чтения-2020","elibrary.ru","https://elibrary.ru/item.asp?id=43174204","",321,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,3,"Фильтрация данных в MVVM приложениях … ФИЛЬТРАЦИЯ ДАННЫХ В MVVM ПРИЛОЖЕНИЯХ …","","https://scholar.google.com/scholar?q=related:Sf8KCB2c4v4J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Katscher","Anwendung des Entwurfsmuster MVVM in der Cross-Plattform-Entwicklung mit Xamarin",2015,"","","","",322,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,8,"","","https://scholar.google.com/scholar?q=related:-XtmEuv4cvIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"CH CH","I= MVVM 亚 KX 如如 M",1968,"Journal of Organic Chemistry of the USSR.","Consultants Bureau","","",323,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,55,"","","https://scholar.google.com/scholar?q=related:XjvrS5TLZuEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ВЮ Караваев","РАЗРАБОТКА ИНТЕРФЕЙСА ТРЕХМЕРНОГО ПРИЛОЖЕНИЯ С ИСПОЛЬЗОВАНИЕМ ПЛАГИНА NGUI И ПАТТЕРНА MVVM НА БАЗЕ ДВИЖКА …",2015,"СТУДЕНЧЕСКАЯ НАУКА ДЛЯ РАЗВИТИЯ …","elibrary.ru","https://elibrary.ru/item.asp?id=25109523","",324,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,8,"РАЗРАБОТКА ИНТЕРФЕЙСА ТРЕХМЕРНОГО ПРИЛОЖЕНИЯ С ИСПОЛЬЗОВАНИЕМ ПЛАГИНА NGUI И ПАТТЕРНА MVVM НА БАЗЕ ДВИЖКА UNITY ENGINE …","","https://scholar.google.com/scholar?q=related:ac9LtWUA1ccJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Spindler","Razvoj namiznih aplikacij v WPF z arhitekturnim vzorcem MVVM in ogrodjem MEF: diplomsko delo visokošolskega strokovnega študijskega programa",2011,"","M. Spindler","","",325,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,12,"","","https://scholar.google.com/scholar?q=related:k9h91D6fngEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"N Vdovkin","Machbarkeitsstudie für die Entwicklung einer Plattformunabhängigen mobilen Applikation in. NET auf Basis einer MVVM Architektur",2020,"","Technische Hochschule","","",326,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,3,"","","https://scholar.google.com/scholar?q=related:Fo2u_oanyKwJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
